Plaza,Tienda,Zona,lat,lon,background_avg,best_effort_avg,video_avg,voice_avg
10CUE-CP,50UYE,CENTRO,18.3456402,-99.560394,null,null,null,null
10PCK-I,50ZTG,CENTRO,19.7186308,-99.1552785,null,null,null,null
12NEO,52UUE,Leon_Bara,21.1002444,-101.6455352,null,null,null,null
10CUE-CV,50AHW,CENTRO,18.9677912,-99.2394235,null,null,null,null
,,,37.4180951010362,-122.098531723022,null,null,null,null
10CHU-S,50D4U,Chihuahua_Sierra,29.0298261,-107.4763612,null,null,null,null
10CUE-CV,50EYY,CENTRO,18.9130677,-99.18320299999999,null,null,null,null
10GTO-A,507YS,Aguascalientes,21.9416118,-102.2788163,null,null,null,null
10MEX-AP,50CIH,Aeropuerto,19.4239437,-99.0653425,null,null,null,null
12NEO,52IIP,Leon_Bara,20.6115453,-100.4353867,null,null,null,null
10CUE-I,50X3P,CENTRO,19.3546109,-99.1092039,null,null,null,null
12NEO,52RKJ,Leon_Bara,22.1512826,-100.8986397,null,null,null,null
10CUE-A,500U0,Acapulco,16.8464618,-99.8490736,null,null,null,null
10MEX-P,508YS,CENTRO,19.457018,-99.21447049999999,null,null,null,null
10GTO-GA,500KK,Guanajuato_Aguascalientes,21.3600814,-101.9265386,null,null,null,null
10CUE-I,50Q5Q,CENTRO,19.3508942,-99.075451,null,null,null,null
10GTO-GS,50ADP,Guanajuato_Sur,20.3757049,-101.0690543,null,null,null,null
10CHU-JA,509N0,Juarez_Antiguo,31.6867744,-106.4788484,null,null,null,null
10PCK-GM,503KZ,CENTRO,19.52672,-99.05728,null,null,null,null
10GTO-GA,508F8,Guanajuato_Aguascalientes,21.857828,-102.2450913,null,null,null,null
10CUE-CP,502C7,CENTRO,16.9641835,-99.0972012,null,null,null,null
10CUE-CP,509IK,CENTRO,17.5502974,-99.49471899999999,null,null,null,null
10CUE-CP,507OZ,CENTRO,17.6572501,-99.6772537,null,null,null,null
12NEO,52DGW,Leon_Bara,20.5562939,-100.8506079,null,null,null,null
10CUE-CU,50A1B,CENTRO,18.8137451,-98.9536983,null,null,null,null
10CUE-CV,50EFM,CENTRO,18.9225971,-99.2494583,null,null,null,null
10GTO-A,5044S,Aguascalientes,21.8668516,-102.29811,null,null,null,null
10CUE-CV,502L7,CENTRO,18.9099267,-99.15148339999999,null,null,null,null
10CHU-D,50HMS,Chihuahua_Desierto,28.6794532,-106.0891631,null,null,null,null
10GTO-A,5040I,Aguascalientes,21.8629428,-102.2741848,null,null,null,null
10MEX-P,506JJ,CENTRO,19.4549252,-99.20264739999999,null,null,null,null
10PCK-T,500ZL,CENTRO,19.6655866,-99.0192886,null,null,null,null
10MEX-AP,50BB0,Aeropuerto,19.4279574,-99.10507770000001,null,null,null,null
10CUE,508YY,CENTRO,18.9157008,-99.23649979999999,null,null,null,null
10PCK-GM,509TX,CENTRO,19.5906776,-99.0225662,null,null,null,null
10MEX-AP,50BC2,Aeropuerto,19.4246573,-99.06525099999999,null,null,null,null
10GTO-A,5085G,Aguascalientes,21.9244771,-102.3402846,null,null,null,null
10GTO-A,507DH,Aguascalientes,22.012071,-102.253311,null,null,null,null
10MEX-S,50APA,CENTRO,19.3609427,-99.27882249999999,null,null,null,null
10MEX-CT,50J51,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10MEX-CC,50BHK,CENTRO,19.3437784,-99.1554503,null,null,null,null
10MEX-CC,50FRA,CENTRO,19.3726839,-99.18367549999999,null,null,null,null
10CUE-A,509SN,Acapulco,16.8843631,-99.8280488,null,null,null,null
10LGA-T,50AJ4,NORTE_BAJÍO,25.5579412,-103.3479608,null,null,null,null
10LGA-D,5051M,Durango,37.4180951010362,-122.098531723022,null,null,null,null
10CUE-CV,505O1,CENTRO,18.6217257,-99.3225122,null,null,null,null
10PCK-I,50I1P,CENTRO,19.7193934,-99.1317797,null,null,null,null
10CUE-CU,50YR3,CENTRO,19.2493421,-98.88156479999999,null,null,null,null
10GTO-L,504PN,Leon,21.1157244,-101.6636275,null,null,null,null
10CUE-I,5013E,CENTRO,19.3052171,-99.0699999,null,null,null,null
10CUE-CP,504JG,CENTRO,18.3613257,-99.5412179,null,null,null,null
10CUE-A,501LI,Acapulco,37.4180951010362,-122.098531723022,null,null,null,null
10MEX-CT,500QC,CENTRO,19.4214457,-99.171358,null,null,null,null
10LGA-SN,504I4,NORTE_BAJÍO,23.8192938,-100.7238776,null,null,null,null
10CUE-I,50L4F,CENTRO,19.3613631,-99.0951166,null,null,null,null
10CUE-I,504I6,CENTRO,19.3499647,-98.9958117,null,null,null,null
10PCK-T,501OT,CENTRO,19.5726611,-98.8203517,null,null,null,null
10GTO-A,5041C,Aguascalientes,22.2297006,-102.319903,null,null,null,null
10GTO-GA,50CMK,Guanajuato_Aguascalientes,21.0196487,-101.2610507,null,null,null,null
10LGA-T,506ES,NORTE_BAJÍO,25.546349,-103.3261494,null,null,null,null
10MEX-AP,505I2,Aeropuerto,19.4492339,-99.1131703,null,null,null,null
10CUE-CU,50YJM,CENTRO,18.8706342,-99.0670617,null,null,null,null
10MEX-CT,50AMQ,CENTRO,19.3156815,-99.1130482,null,null,null,null
10MEX-S,50DGP,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10MEX-S,50ZPR,CENTRO,19.404379,-99.1787285,null,null,null,null
10PCK-T,50G9S,CENTRO,19.6654151,-99.02707649999999,null,null,null,null
10MEX-S,50YEW,CENTRO,19.40225,-99.19984,null,null,null,null
10MEX-S,50GSW,CENTRO,19.3892176,-99.1903162,null,null,null,null
10MEX-CC,50EQK,CENTRO,19.3666394,-99.16779319999999,null,null,null,null
10MEX-P,50UAH,CENTRO,19.4451184,-99.1471249,null,null,null,null
10GTO-L,50272,Leon,21.1354681,-101.6613601,null,null,null,null
10MEX-CC,50EDX,CENTRO,19.5906776,-99.0225662,null,null,null,null
10LGA-T,50876,NORTE_BAJÍO,25.5747432,-103.3901073,null,null,null,null
10CUE-CU,50FQU,CENTRO,18.8531389,-98.9370941,null,null,null,null
10MEX-CC,50ITH,CENTRO,19.3488372,-99.1873959,null,null,null,null
10CUE-CU,50H8H,CENTRO,17.0941434,-96.7485416,null,null,null,null
10MEX-S,50FPT,CENTRO,19.3658809,-99.2016738,null,null,null,null
10LGA-SN,50677,NORTE_BAJÍO,19.4343107,-99.2091659,null,null,null,null
10QRO-S,50U78,CENTRO,20.5992205,-100.3547012,null,null,null,null
10CUE-CU,50UHW,CENTRO,18.8135046,-98.953516,null,null,null,null
10CUE-CV,50HRE,CENTRO,18.952643,-99.2497276,null,null,null,null
10CUE-CU,50F1M,CENTRO,18.5024593,-98.7542045,null,null,null,null
10CUE-CU,50ZEC,CENTRO,18.6542568,-99.1934769,null,null,null,null
10CUE-CU,50BJB,CENTRO,18.8295708,-98.9438115,null,null,null,null
10QRO-CT,503PU,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10CUE-CV,501A1,CENTRO,18.9365303,-99.2446501,null,null,null,null
10CUE-T,50Y6V,CENTRO,19.2843889,-99.1336716,null,null,null,null
10LGA-SS,50ZVA,NORTE_BAJÍO,22.1564699,-100.9855409,null,null,null,null
10PCK-T,507M8,CENTRO,19.4413524,-98.9597277,null,null,null,null
10LGA-SN,50V43,NORTE_BAJÍO,22.1694779,-100.9425706,null,null,null,null
10MEX-S,50JCT,CENTRO,19.3537062,-99.2456483,null,null,null,null
10MEX-S,50IAH,CENTRO,19.3658809,-99.2016738,null,null,null,null
10GTO-GS,50225,Guanajuato_Sur,20.9961724,-101.2891498,null,null,null,null
12NEO,52YPL,Bajio,20.64276,-100.38558,null,null,null,null
10CHU-JI,50DU1,Juarez_Industrial,31.7415451,-106.4109995,null,null,null,null
10MEX-CT,50LXO,CENTRO,19.4066949,-99.1436701,null,null,null,null
10GTO-L,505L2,Leon,21.1334637,-101.6961329,null,null,null,null
10MEX-CT,50IWQ,CENTRO,19.3559762,-99.1740935,null,null,null,null
10UMI-M,50060,Matamoros,25.8867913,-97.5438139,null,null,null,null
10PCK-P,50ONZ,CENTRO,20.1036326,-98.7668285,null,null,null,null
10LGA-SN,504Z4,NORTE_BAJÍO,22.2022207,-100.8929324,null,null,null,null
10CHU-JA,50M8X,Juarez_Antiguo,37.4180951010362,-122.098531723022,null,null,null,null
10PCK-I,502NC,CENTRO,19.6606422,-99.1641382,null,null,null,null
10MEX-CC,50BGW,CENTRO,19.3892176,-99.1903162,null,null,null,null
10PCK-I,501DR,CENTRO,19.6182573,-99.2977573,null,null,null,null
10GTO-L,504OW,Leon,20.9408971,-101.4194775,null,null,null,null
10CUE-T,50N4T,CENTRO,19.282614,-99.1883312,null,null,null,null
10GTO-GA,50X7M,Guanajuato_Aguascalientes,21.3611457,-102.8381798,null,null,null,null
10GTO-L,50IKJ,Leon,21.1206352,-101.6828557,null,null,null,null
10CUE-A,50A37,Acapulco,16.8611111,-99.8772222,null,null,null,null
10MEX-CT,50BKP,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10QRO-C,507NG,CENTRO,20.6382425,-100.9915084,null,null,null,null
10UMI-M,500OX,Matamoros,25.68221,-97.82594,null,null,null,null
10GTO-GA,50C53,Guanajuato_Aguascalientes,21.1677042,-101.6931532,null,null,null,null
10UMI-M,50ABD,Matamoros,25.867051,-97.4693985,null,null,null,null
10CUE-T,50MVN,CENTRO,19.2830957,-99.1265035,null,null,null,null
10GTO-L,508LW,Leon,21.1166796,-101.6927974,null,null,null,null
10QRO-C,5023B,CENTRO,20.5116694,-100.8430399,null,null,null,null
10PCK-GM,50I01,CENTRO,19.5080302,-99.0913301,null,null,null,null
10PCK-GM,50YWU,CENTRO,19.5233556,-99.1662328,null,null,null,null
10CUE-CP,5097D,CENTRO,16.7220172,-99.12781199999999,null,null,null,null
10MEX-CC,50DKT,CENTRO,19.4011202,-99.1622994,null,null,null,null
10MEX-CT,500EM,CENTRO,19.3969758,-99.1538745,null,null,null,null
10GTO-A,50L63,Aguascalientes,21.9515992,-102.3136297,null,null,null,null
10CHU-S,50UZ9,Chihuahua_Sierra,27.4564552,-105.8111248,null,null,null,null
10CUE-CU,50N80,CENTRO,18.8368286,-99.22578109999999,null,null,null,null
10GTO-L,50BDW,Leon,21.1620783,-101.6748098,null,null,null,null
10QRO-CT,50N31,CENTRO,20.5978332,-100.3302686,null,null,null,null
10MEX-CC,50ITF,CENTRO,19.3483777,-99.1456293,null,null,null,null
10PCK-GM,50PM3,CENTRO,19.5935059,-99.0292474,null,null,null,null
10GTO-L,50PQ1,Leon,20.96542,-101.4572,null,null,null,null
10CUE-CU,50JJO,CENTRO,18.6714241,-99.2288369,null,null,null,null
10MEX-CC,50EWY,CENTRO,19.3609406,-99.1852292,null,null,null,null
10MEX-S,50YQK,CENTRO,19.4020582,-99.18876949999999,null,null,null,null
10PCK-T,50OUM,CENTRO,19.4209451,-98.9504348,null,null,null,null
10PCK-T,503AN,CENTRO,19.7098118,-98.9714623,null,null,null,null
10PCK-T,50S6L,CENTRO,19.5281761,-98.82800639999999,null,null,null,null
10PCK-GM,50VVB,CENTRO,19.4671175,-99.079312,null,null,null,null
10QRO-N,50735,CENTRO,20.7414547,-100.447453,null,null,null,null
10QRO-CT,50QBO,CENTRO,20.5375088,-100.4221439,null,null,null,null
10CUE-CV,50YEY,CENTRO,18.9553494,-99.2519241,null,null,null,null
10QRO-CT,50W6W,CENTRO,20.559853,-100.3830891,null,null,null,null
10CUE-CU,50BA7,CENTRO,19.1217874,-98.7823785,null,null,null,null
10GTO-L,50N42,Leon,21.02553,-101.54056,null,null,null,null
10CUE-CV,50BQK,CENTRO,18.7915441,-99.2313842,null,null,null,null
10PCK-T,50K5E,CENTRO,19.6319022,-99.1247137,null,null,null,null
10CUE-CV,50GMG,CENTRO,18.9572186,-99.2361026,null,null,null,null
10CUE-CP,50MNQ,CENTRO,18.3275649,-99.5000232,null,null,null,null
10MEX-S,50CVX,CENTRO,19.3711986,-99.151561,null,null,null,null
10PCK-GM,505JZ,CENTRO,19.5593306,-99.1311929,null,null,null,null
10PCK-T,50Z8I,CENTRO,19.6855533,-99.12394979999999,null,null,null,null
10CUE-CV,50VHC,CENTRO,18.9360255,-99.2162139,null,null,null,null
10MEX-CT,509LW,CENTRO,19.4230149,-99.1749068,null,null,null,null
10CUE-CP,50UNH,CENTRO,18.5495588,-99.60699629999999,null,null,null,null
10CUE-CV,50BRY,CENTRO,18.8407105,-99.1802147,null,null,null,null
10CUE-CV,50YBV,CENTRO,18.9735992,-99.2446093,null,null,null,null
10CUE-CV,504HE,CENTRO,18.9203462,-99.23560479999999,null,null,null,null
10CUE-I,50Q81,CENTRO,19.3136045,-98.88968229999999,null,null,null,null
10CUE-CV,50TYK,CENTRO,18.8194919,-99.190678,null,null,null,null
10PCK-GM,50BWP,CENTRO,19.4967605,-99.0750788,null,null,null,null
10CUE-CU,50S1M,CENTRO,18.9448762,-98.9776971,null,null,null,null
10CUE-CV,50CJQ,CENTRO,18.8407105,-99.1802147,null,null,null,null
10PCK-GM,50BME,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10CUE-CV,50FHQ,CENTRO,18.8185464,-99.19105169999999,null,null,null,null
10PCK-I,50HGS,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10PCK-T,50SP1,CENTRO,19.5570841,-98.8921405,null,null,null,null
10CUE-I,50XLK,CENTRO,19.3815946,-99.0764859,null,null,null,null
10PCK-T,50VGZ,CENTRO,19.6564814,-99.0394612,null,null,null,null
10MEX-CT,50CM3,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10PCK-GM,500M4,CENTRO,19.6921857,-99.0012833,null,null,null,null
10CUE-CV,50YYL,CENTRO,18.9242095,-99.22156590000002,null,null,null,null
10CUE-CV,50DJZ,CENTRO,18.9420693,-99.2425312,null,null,null,null
10CUE-T,50HP5,CENTRO,19.2773069,-99.18529889999999,null,null,null,null
10GTO-Z,50KO4,NORTE_BAJÍO,20.7215314,-103.34758,null,null,null,null
10PCK-GM,50EMN,CENTRO,19.4930524,-99.09126429999999,null,null,null,null
10PCK-N,50OZ8,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10MEX-CC,509FL,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10PCK-Z,50ID2,CENTRO,19.6169158,-99.08890459999999,null,null,null,null
10CUE-CV,50EIP,CENTRO,18.9429676,-99.23328889999999,null,null,null,null
10CUE-CV,50AHT,CENTRO,18.9573523,-99.2605428,null,null,null,null
10CUE-CU,50VBJ,CENTRO,18.8711139,-99.0731698,null,null,null,null
10MEX-P,50KME,CENTRO,19.443269,-99.164389,null,null,null,null
10GTO-L,50HLM,Leon,21.12713,-101.66781,null,null,null,null
10MEX-AP,5073S,Aeropuerto,19.3809377,-98.9894424,null,null,null,null
10CUE-CU,50EJJ,CENTRO,18.8610071,-98.93308189999999,null,null,null,null
10MEX-P,50C2J,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10CUE-CV,50COT,CENTRO,18.8989274,-99.1655474,null,null,null,null
10CUE-CU,50WKT,CENTRO,18.6330891,-99.16522700000002,null,null,null,null
10CUE-CU,50ALX,CENTRO,18.8168488,-98.9535483,null,null,null,null
10MEX-AP,50XGW,Aeropuerto,19.423948,-99.0632637,null,null,null,null
10QRO-N,50AGZ,CENTRO,20.6443265,-100.4806916,null,null,null,null
10PCK-GM,50EXX,CENTRO,19.5974166,-99.04315969999999,null,null,null,null
10CUE-CV,50EUG,CENTRO,18.8185464,-99.19105169999999,null,null,null,null
10PCK-T,50BPB,CENTRO,19.4278167,-98.9744797,null,null,null,null
10CUE-CU,50QOS,CENTRO,18.6114414,-99.2594321,null,null,null,null
10PCK-T,50VX3,CENTRO,19.7012332,-98.9712019,null,null,null,null
10CUE-CV,50HFL,CENTRO,18.9137344,-99.2207551,null,null,null,null
10GTO-L,50RO9,Leon,21.0703814,-101.6411109,null,null,null,null
10CUE-CP,50BAD,CENTRO,18.3453603,-99.536755,null,null,null,null
10CUE-CV,50CTC,CENTRO,18.9207204,-99.220715,null,null,null,null
10QRO-CT,50DVG,CENTRO,20.6015093,-100.3760692,null,null,null,null
10GTO-GS,50SYJ,Guanajuato_Sur,20.5940777,-101.2009311,null,null,null,null
10MEX-P,5076Z,CENTRO,19.4413488,-99.1837846,null,null,null,null
10CUE-CP,50IDV,CENTRO,18.3634894,-99.871099,null,null,null,null
10CUE-CV,50U7O,CENTRO,18.7569177,-99.35487219999999,null,null,null,null
10CUE-I,5062P,CENTRO,19.3239718,-99.08522049999999,null,null,null,null
10CUE-I,50H92,CENTRO,19.3358345,-99.0489637,null,null,null,null
10CUE-CU,50OOF,CENTRO,18.7959903,-98.9173984,null,null,null,null
10CUE-CU,50KFR,CENTRO,18.6565304,-99.1899456,null,null,null,null
10CUE-CV,50RNF,CENTRO,18.8600028,-99.2259433,null,null,null,null
10CUE-CV,50PRD,CENTRO,22.2386901,-97.84182899999999,null,null,null,null
10MEX-CT,50A16,CENTRO,19.4426801,-99.1331199,null,null,null,null
10QRO-S,50CTE,CENTRO,20.7003143,-99.81448780000001,null,null,null,null
10CUE-CU,50FZ4,CENTRO,18.8858619,-99.0622921,null,null,null,null
10QRO-S,50HBK,CENTRO,20.1973927,-100.3662502,null,null,null,null
10CUE-CU,50EWH,CENTRO,18.6115963,-99.1708517,null,null,null,null
10CUE-CP,50ZUQ,CENTRO,18.5495025,-99.6096499,null,null,null,null
10CUE-CV,50QYU,CENTRO,18.9113038,-99.214573,null,null,null,null
10CUE-CV,50WOA,CENTRO,18.6437484,-99.26887119999999,null,null,null,null
10PCK-T,50URB,CENTRO,19.6846618,-98.9915841,null,null,null,null
10CUE-T,508U5,CENTRO,19.2942938,-99.2302618,null,null,null,null
10CUE-CU,50VY9,CENTRO,18.5068502,-98.74835879999999,null,null,null,null
10MEX-P,506EW,CENTRO,19.436516,-99.17398569999999,null,null,null,null
10CUE-T,50LQI,CENTRO,19.4199051,-99.05326,null,null,null,null
10QRO-S,50EMK,CENTRO,20.1885969,-100.1451177,null,null,null,null
10CUE-CU,50JYH,CENTRO,18.808766,-98.9581841,null,null,null,null
10QRO-CT,50HLS,CENTRO,20.5887932,-100.3898881,null,null,null,null
10CUE-CV,50HSD,CENTRO,18.9212348,-99.22673549999999,null,null,null,null
10QRO-S,50H8K,CENTRO,20.3860809,-99.9845605,null,null,null,null
10CUE-CU,50HIE,CENTRO,18.8061962,-98.9452991,null,null,null,null
10MEX-P,50YRM,CENTRO,19.4315336,-99.19959689999999,null,null,null,null
10CUE-I,509G1,CENTRO,19.3521146,-99.0245116,null,null,null,null
10CUE-CV,50PUU,CENTRO,18.9266003,-99.221454,null,null,null,null
10PCK-GM,50SEC,CENTRO,19.4502263,-99.07058909999999,null,null,null,null
10CUE-CV,50UNX,CENTRO,18.9573523,-99.2605428,null,null,null,null
10MEX-CT,50VZA,CENTRO,19.4252142,-99.145584,null,null,null,null
10CUE-CV,50HBW,CENTRO,40.7450055,-123.8695086,null,null,null,null
10MEX-P,50SG4,CENTRO,19.4853177,-99.2095159,null,null,null,null
10CUE-CP,50JQT,CENTRO,18.3369433,-99.5303467,null,null,null,null
10CUE-CV,50LLV,CENTRO,18.9214158,-99.20612539999999,null,null,null,null
10CUE-I,50SF7,CENTRO,19.3660987,-99.0533189,null,null,null,null
10MEX-P,50QHT,CENTRO,19.4367987,-99.1477768,null,null,null,null
10MEX-P,50QGR,CENTRO,19.443897,-99.1653783,null,null,null,null
10MEX-S,50FAQ,CENTRO,19.4313193,-99.21829129999999,null,null,null,null
10QRO-S,50O0Y,CENTRO,20.5563888,-100.2524999,null,null,null,null
10CUE-I,500DC,CENTRO,19.2964213,-99.009269,null,null,null,null
10CUE-CU,50MFA,CENTRO,19.4247826,-97.00415249999999,null,null,null,null
10CUE-CV,50LTN,CENTRO,18.9237951,-99.23766220000002,null,null,null,null
10MEX-AP,50VKE,Aeropuerto,19.4217537,-99.0779386,null,null,null,null
10CUE-CU,50GWL,CENTRO,18.6714241,-99.2288369,null,null,null,null
10MEX-CC,506TQ,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10QRO-CT,50QCR,CENTRO,20.5473173,-100.3986971,null,null,null,null
10QRO-CT,50C3U,CENTRO,20.541528,-100.3889554,null,null,null,null
10QRO-S,50MMS,CENTRO,20.388277,-99.96958420000001,null,null,null,null
10MEX-CT,508A8,CENTRO,19.4302678,-99.1373136,null,null,null,null
10QRO-CT,50AK5,CENTRO,20.5865587,-100.349329,null,null,null,null
10CUE-CV,50GQG,CENTRO,18.9225623,-99.2370984,null,null,null,null
10PCK-GM,50AXI,CENTRO,19.6171869,-99.0543447,null,null,null,null
10CUE-CV,50GVP,CENTRO,18.9302077,-99.2123159,null,null,null,null
10QRO-N,56KAE,CENTRO,20.7419281,-100.4726676,null,null,null,null
10MEX-P,50UKT,CENTRO,37.4180951010362,-122.098531723022,null,null,null,null
10CUE-CV,50DIA,CENTRO,18.9374391,-99.19472929999999,null,null,null,null
10CUE-CV,50RAT,CENTRO,18.699034,-99.483495,null,null,null,null
10CUE-CU,50QNE,CENTRO,18.92797,-99.02654,null,null,null,null
10CUE-CU,50EWC,CENTRO,18.8462968,-98.9409596,null,null,null,null
10PCK-T,50CSG,CENTRO,19.4371968,-98.9469298,null,null,null,null
10CUE-CU,50HVK,CENTRO,18.6905246,-99.11541779999999,null,null,null,null
10CUE-CV,50SGO,CENTRO,18.9414379,-99.2189215,null,null,null,null
10CUE-CV,50GOB,CENTRO,18.9417719,-99.22960959999999,null,null,null,null
10CUE-CV,50FIL,CENTRO,18.9323324,-99.2350707,null,null,null,null
10CUE-I,50D1U,CENTRO,19.3347042,-99.0696794,null,null,null,null
10CUE-CV,50WAC,CENTRO,18.8742201,-99.2197832,null,null,null,null
10MEX-AP,50VEB,Aeropuerto,19.4360762,-99.07190829999999,null,null,null,null
10CUE-CV,50FJE,CENTRO,18.8937543,-99.1658505,null,null,null,null
10CUE-CU,50UDD,CENTRO,18.9048404,-98.9723037,null,null,null,null
10CUE-CU,50HGK,CENTRO,18.6582492,-99.186747,null,null,null,null
10CUE-CV,50UNY,CENTRO,18.7966577,-99.234202,null,null,null,null
10CUE-CU,50HHY,CENTRO,18.8711139,-99.0731698,null,null,null,null
10CUE-CU,50IGZ,CENTRO,18.637528,-99.214829,null,null,null,null
10CUE-CP,50MNL,CENTRO,18.3351053,-99.5429302,null,null,null,null
10CUE-I,50CJ6,CENTRO,19.423694,-98.90083930000002,null,null,null,null
10CUE-CP,50JZM,CENTRO,18.3369433,-99.5303467,null,null,null,null
10CUE-I,50O16,CENTRO,19.378828,-99.0170369,null,null,null,null
10CUE-CP,50IDT,CENTRO,18.3354645,-99.5177887,null,null,null,null
10PCK-GM,50S3F,CENTRO,19.5289743,-99.141152,null,null,null,null
10PCK-N,50X3U,CENTRO,19.3978905,-99.2884231,null,null,null,null
10CUE-I,50KG5,CENTRO,19.3683327,-99.0485447,null,null,null,null
10QRO-S,50CMN,CENTRO,20.5975335,-100.3323827,null,null,null,null
10CUE-CU,50KUH,CENTRO,18.9027715,-98.9050749,null,null,null,null
10CUE-CV,50JTK,CENTRO,18.866034,-99.1909771,null,null,null,null
10CUE-CV,501P3,CENTRO,18.8778708,-99.1655297,null,null,null,null
10MEX-P,50NR8,CENTRO,26.0508406,-98.29789509999999,null,null,null,null
10PCK-N,50X19,CENTRO,19.4704268,-99.23746039999999,null,null,null,null
10MEX-CT,509ST,CENTRO,19.427809,-99.1609579,null,null,null,null
10PCK-Z,50DLL,CENTRO,19.7968042,-99.104993,null,null,null,null
10CUE-CP,50MLC,CENTRO,18.5550505,-99.6033604,null,null,null,null
10CUE-CP,50UVC,CENTRO,18.3621277,-99.5286521,null,null,null,null
10CUE-CU,50XMN,CENTRO,18.8126047,-98.9548261,null,null,null,null
10CUE-CV,50JHX,CENTRO,18.9251059,-99.2358532,null,null,null,null
10CUE-CV,50AQT,CENTRO,18.6025939,-99.36889099999999,null,null,null,null
10CUE-I,501G7,CENTRO,19.3515244,-99.0445821,null,null,null,null
10MEX-AP,50SKW,Aeropuerto,43.3613953,-5.8593267,null,null,null,null
10CUE-CV,505RJ,CENTRO,18.682937,-99.24807279999999,null,null,null,null
10CUE-CV,50DLI,CENTRO,18.8658227,-99.2421057,null,null,null,null
10CUE-CU,50TZN,CENTRO,18.684842,-99.1193297,null,null,null,null
10CUE-CU,50GLQ,CENTRO,18.63912,-99.21214,null,null,null,null
